,title,class
3308,puerto rico board set oct date draft turnaround plan,1
3309,u senate still track release tax bill thursday aide,1
3310,stop whining u election rigged obama tell trump,1
3311,rightward shift dutch pm seal new government pact,1
3312,republican vp candidate penny excellent health doctor,1
3313,ex british spy paid trump dossier u firm discloses,1
3314,ex u congressman weiner seek avoid prison teen sexting case,1
3315,hurricane irma kill least six french island saint martin,1
3316,spain catalonia clash policing illegal independence vote nears,1
3317,maine lawmaker meet embattled governor future,1
3318,trump ask former fbi director comey pledge loyalty white house,1
3319,nixon historian say donald trump petty vengeful video,0
3320,merkel warns hungary financial consequence defying eu migrant,1
3321,trump shocked new poll reveals future trumpcare worse thought detail,0
3322,video fairfax va board vote teach student grade k gender identity gay marriage way parent cannot opt,0
3323,two word gop congressman admits answer constituent,0
3324,trump creates panel study voter fraud suppression,1
3325,wine sipping city attorney caught camera taking photo accomplice spray painting f ck trump upscale storefront video,0
3326,whoopi goldberg rant stupidest thing ucla player embarrassed president video,0
3327,france hollande congratulates trump warns period uncertainty,1
3328,new benghazi e mail discovered raising new question withheld,0
3329,watch michelle obama take one last walk house forced wake every morning knowing built slave,0
3330,new york city mayor tell trump fear policy,1
3331,trump meet biotech ceo farm adviser fret empty usda spot,1
3332,u draft u n resolution seek extension syria chemical probe,1
3333,zimbabwe army detains finance minister government source,1
3334,u house budget panel back republican healthcare plan,1
3335,anti semitism place germany minister say israeli flag burned,1
3336,white substance found clinton office hazardous police,1
3337,hilarious trump supporter us berkeley riot brilliantly mock pepsi protesting fun ad campaign,0
3338,iraqi force seize oil city kirkuk kurd bold advance,1
3339,donald trump let fly f word new hampshire stump speech video,0
3340,republican total control state collapse,0
3341,raging trump supporter punch year old woman face video,0
3342,tillerson take tough line russia open peacekeeper,1
3343,obama say protectionism answer inequality globalization,1
3344,billy bush trump voice access hollywood tape,1
3345,europe could soon within range north korean missile france,1
3346,trump supporter say fact exist get immediately schooled,0
3347,final survey new zealand vote show ruling national keeping lead,1
3348,criminal hillary clinton bash trump business president video,0
3349,busted medium caught red handed trying demoralize trump supporter phony poll,0
3350,u started assessment trump intel disclosure russia coat,1
3351,senior u lawmaker call condemn turkey washington street brawl,1
3352,tanzania close third newspaper since june part medium crackdown,1
3353,iran russia azerbaijan call commitment nuclear deal,1
3354,exposed clinton broke ethic agreement latest bombshell gift middle eastern country secretary state,0
3355,london setback may win brexit cheer brussels,1
3356,russia meeting trump explicitly bragged fired comey kill pressure investigation,0
3357,factbox trump twitter july jeff session obamacare trade deal,1
3358,lebeouf anti trump new york exhibit shuttered safety concern,1
3359,white house demand cuba take concrete reform step improved relation,1
3360,watch gop governor tell christian martyr right discriminate,0
3361,watch mitt romney think roy moore deserves fair treatment questionable year old sex assault allegation romney already forgotten harry reid lie campaign,0
3362,shocking report mind blowing cost illegals highest ever number released show huge burden state video,0
3363,tillerson accuses iran alarming provocation u review policy,1
3364,vietnam release water brimming reservoir apec summit nears,1
3365,judge jeanine pirro truth bomb fired u attorney fired president trump video,0
3366,saudi coalition investigates air strike clear,1
3367,u urge north korea curb action raise tension northeast asia,1
3368,day without illegal immigrant backfire end day fired,0
3369,lebanon parliament approves country first budget since,1
3370,hollywood hypocrite danny devito tell america bunch racist video,0
3371,trump lie supporter claim cbs edited word make look bad,0
3372,democrat face uphill fight trump get second u high court pick,1
3373,taiwan alarm china say air force drill routine,1
3374,best watters world liberal creative obama create job,0
3375,interior department watchdog investigate threat alaska senator healthcare,1
3376,grifter hillary clinton paid speech given government contractor ethic,0
3377,michigan governor urge action detroit school court intervenes,1
3378,factbox trump twitter september sheikh sabah hurricane irma daca,1
3379,british lesbian win right spousal visa landmark hong kong case,1
3380,watch fox business miss day child labor minimum wage,0
3381,iraqi parliament right remove kirkuk governor senior kurdish official,1
3382,ackman valeant pledge reform spiking drug price,1
3383,brutalized trump supporter win one federal lawsuit city san jose go forward video,0
3384,hard knock life london rough sleeper,1
3385,judge jeanine pirro mitt romney awoke sleeping giant video,0
3386,sunday screening overpill,0
3387,kuwait could pay party trump hotel washington,1
3388,lawyer shot killed wife blame black life matter video,0
3389,trump take handful executive action day one transition,1
3390,fired white house fired senior national security aide,0
3391,uk pm may spokesman say aware brexit concern german political crisis,1
3392,pantsuit nation made easy push trump investigation find,0
3393,trump gop facing cataclysmic disaster nevada early vote tally show,0
3394,yemen humanitarian situation likely worsen saleh death mattis,1
3395,new york pride marcher target trump san francisco party,1
3396,myanmar military appoints general probe mass grave rakhine state,1
3397,zimbabwe opposition leader tsvangirai back south african hospital,1
3398,u n seek massive aid boost amid rohingya emergency within emergency,1
3399,watch kellyanne conway get grilled hard us excuse defend trump,0
3400,trump pick lockheed executive rood top pentagon policy post,1
3401,putin tell obama western medium either stop talking finally show kind proof,0
3402,despite trump u lawmaker want response russia,1
3403,medium found benghazi scandal watch sprint hillary scooby van catch first campaign stop,0
3404,donald trump problem whole world eu schulz say,1
3405,trey gowdy embarrasses gun grabbing obama official brilliant gotcha moment video,0
3406,iraqi pm abadi say kurdish independence referendum unconstitutional,1
3407,state department enough email record spokesman,1
3408,lol comedian joe piscopo warns statue hater leave christopher columbus alone video,0
3409,father speaks son attacked mob trump rally video,0
3410,germany conservative spd start talk jan another grand coalition,1
3411,shocking taxpayer tab obama golf trip fundraiser february march,0
3412,trump promise tax relief immigration overhaul congress address,1
3413,polish president back judicial reform spat,1
3414,trump obamacare shift complicates ability work democrat,1
3415,enter petro venezuela launch oil backed cryptocurrency,1
3416,colombia congress approves peace tribunal ex farc rebel,1
3417,britain denies million debt iran linked bid free jailed aid worker,1
3418,hysterical video saturday night live cnn,0
3419,obama crushed trump delusional claim ordered trump tower wire tapped,0
3420,ep patrick henningsen live season finale open phone,0
3421,white house defends move curb regulation,1
3422,trump say sought flynn resignation statement penny,1
3423,iran khamenei warns u wrong move nuclear deal,1
3424,mn mayoral candidate want disarm cop muslim cop kill unarmed woman,0
3425,brazil psd party float meirelles presidential bid,1
3426,south african state agency want zuma book pulled store,1
3427,syrian observatory say cut deir al zor road military source denies,1
3428,syrian army ally step attack last militant bastion deir al zor city,1
3429,czech foreign minister lightly injured car accident ministry,1
3430,video duck dynasty willie robertson love donald trump,0
3431,watch trump frighteningly praise north korean dictator executing people stay power,0
3432,china speculator target huning elevator firm political namesake promotion,1
3433,support independent catalonia rise three year high poll,1
3434,new report obamaphone program stashed billion private bank account expose massive windfall phone company,0
3435,obama lawsuit nc really jack boot government america throat,0
3436,democratic lawmaker want probe trump adviser russia payment,1
3437,u abstains first time u n call end cuba embargo,1
3438,trump extols corporate profit seeking corporate tax cut,1
3439,senate democrat plan force gun control amendment gop bill repeal obamacare,0
3440,south africa anti zuma protest harden anc succession divide,1
3441,winning twitter bite trump head attack another judge,0
3442,trump dogged home begin longest presidential asia trip year,1
3443,nsc fulfill subpoena request susan rice unmasking document record moved obama library presidential record act keep hidden public year video,0
3444,u senator hatch say percent corporate rate challenge tax reform,1
3445,norwegian policeman jailed year drug case,1
3446,boom venue cancel kathy griffin appearance blame trump career ending decision pose severed head,0
3447,trump team want nafta access u good service lawmaker,1
3448,u lawmaker want retaliation sonic attack cuba,1
3449,fbi warns potential terror attack super bowl white house completely silent,0
3450,financial firm fear turmoil fraught u debt ceiling talk,1
3451,u india sign military logistics agreement,1
3452,trump get hilariously mocked looking wife shoulder voted,0
3453,foreign diplomat scared sh tless idea president trump,0
3454,jakarta governor sworn amid call hardliner islamic lifestyle,1
3455,netanyahu trump align iran ahead israeli leader visit,1
3456,trump confidante confirms donald want president anymore,0
3457,china say investigate u n resolution north korea contravened,1
3458,factbox review u national monument could unlock new energy reserve,1
3459,trump popularity soar abroad village india renames trump video,0
3460,fox news reporter bust spying trump wide open additional unmasking zero national security video,0
3461,australian pm say first refugee resettled u swap deal,1
3462,iran nuclear deal must changed u remain pact tillerson,1
3463,trump right hand man threatens bloodbath election hijacked trump video,0
3464,obama slam trump promising roll back wall street reform,1
3465,manafort work draft op ed violate gag order defense lawyer,1
3466,pa restaurant forced close ice sweep nabs illegal worker attorney illegals unbelievable response,0
3467,unstoppable rise common sense left stand europe america politician rise put country culture first,0
3468,medium downplays attack unhinged neighbor senator rand paul minor injury minor,0
3469,mexico finance minister resigns seek presidency ruling party,1
3470,china xi lay vision new era led still stronger communist party,1
3471,death toll vietnam storm top dam near bursting,1
3472,trump scotland collapse united kingdom great golf course actually,0
3473,cambodia go china casino port city,1
3474,australian military probe rumor possible war crime afghanistan,1
3475,attorney general session brush trump criticism,1
3476,east libyan commander haftar say u n backed government obsolete hint may run election,1
3477,group sue obtain white house visitor log,1
3478,mnuchin expects u tax bill congressional committee later month,1
3479,gut wrenching obama meet rapper discus criminal justice reform doublespeak pardoning criminal investigating cop,0
3480,police germany begin raid home facebook user post hate speech refugee,0
3481,democrat sue get document trump washington hotel,1
3482,republican u senator rubio lee want boost child tax credit,1
3483,going want read ruth bader ginsburg tribute best buddy scalia,0
3484,feel bern hillary walked away nh super delegate sander,0
3485,executive order obama order behavioral experiment american,0
3486,anonymous post video donald trump show crazy would elect president,0
3487,timeline fbi director comey year controversy end firing,1
3488,report intelligence community declares war trump promise put jail,0
3489,new hampshire cop intent protecting sadistic racist white teen tried lynch biracial boy,0
3490,uh oh stephanopoulos joined clinton pedo island,0
3491,spot fox sport host call espn liberal agenda host call trump white supremacist alienating core audience video,0
3492,senator johnson trump argued repealing replacing obamacare,1
3493,president trump sr staff member omarosa manigault marries democrat pastor trump dc hotel amid death threat video,0
3494,california single payer health care bill shelved people happy,0
3495,catalan start form queue vote independence referendum witness,1
3496,trump belittles female veteran embarrasses totally wrong claim video,0
3497,paul ryan new economic plan gawd awful video,0
3498,msnbc anchor drop mic rep keith ellison know said video,0
3499,xi top china party official make symbolic visit shanghai,1
3500,trump say never make mistake immediately make mistake video,0
3501,shocking report law enforcement officer killed young black men white cop,0
3502,transcript clinton wall street talk released new wikileaks dump,1
3503,merkel eu ally say confident resolving brexit problem,1
3504,doubt smoking gun duterte lauds china role rebel killing,1
3505,breaking report hillary supporter ceo la vega mgm mandalay bay resort asked employee donate cair month ago wife worked obama,0
3506,jump florida nevada early voting could reap latino gain clinton,1
3507,president trump stabbed death central park production julius caesar outrage,0
3508,bridgegate testimony could cut christie last political lifeline,1
3509,paul ryan heckled rally shame video,0
3510,bernie supporter shower hillary motorcade actual money clooney fundraiser video,0
3511,trump got caught trying blackmail morning joe host,0
3512,mexico pemex fire warehouse worker oil theft,1
3513,taiwan hope find natural way engage china xi apec,1
3514,u senator say cuba castro keen continue detente,1
3515,michelle sasha malia join barack trip communist cuba taxpayer money,0
3516,democrat cite drafting error proposed capital rule amendment,1
3517,trump bad hillary telling president say,0
3518,mic drop moment veteran senator asked testy sen schumer year ago eight year ago getting as shot afghanistan,0
3519,exclusive obama propose billion tax credit community college investment,1
3520,bombshell report show russian meeting nothing burger,0
3521,serial liar hillary clinton think transparent wall street tie video,0
3522,china defends right ready slingshot south china sea,1
3523,obama reveals carry pocket everyday conservative freak video,0
3524,white house sign collusion campaign aide indictment,1
3525,gop rep defense jeff session straight kkk audio,0
3526,khamenei say iran russia cooperate isolate u foster middle east stability,1
3527,donald trump throw counter punch joe biden comment,1
3528,saudi minister say confirmed information plot kill hariri,1
3529,jail justice system breaking point philippine drug war intensifies,1
3530,busted wikileaks email document hillary using crap poll suppress vote sander,0
3531,house panel approves budget measure advance tax reform,1
3532,clinton foundation health project still mulling foreign donation,1
3533,south korea start talk u developing military capability,1
3534,white house weighing whether greenhouse gas deal need senate approval,1
3535,rnc spokesman explodes msnbc host asking trust cia russia hacking video,0
3536,right wing bigot chased away police brussels water cannon video,0
3537,brazil lula extends lead vote despite graft conviction poll,1
3538,aboard sharia law train germany announces female section,0
3539,pope head bangladesh diplomatic balancing act myanmar,1
3540,czech president happy trump win say share view,1
3541,three charged malta murder anti corruption journalist,1
3542,video military vet told act pompous avoid angering isi lone wolf liberal pundit call radical islam made idea,0
3543,obama trump meeting le awkward might expected white house,1
3544,first open lesbian bishop want add muslim prayer room remove cross church,0
3545,cruz leaf closet disappointed secret meeting carson,0
3546,gcc summit go ahead despite qatar row diplomat say,1
3547,florida prepares powerful hurricane irma,1
3548,karma racist west virginia official called michelle obama ape get fired,0
3549,million illegal alien investigation voting obama told ok,0
3550,white house proposes rule welcome immigrant entrepreneur,1
3551,talk seek secure islamic state withdrawal raqqa local official,1
3552,obama disarming cop america time terror threat raised,0
3553,billionaire green donor launch u millennial voter drive,1
3554,trump immediately politicizes london tragedy twitter new low even,0
3555,u lawmaker request investigation threat alaska senator healthcare vote,1
3556,house speaker ryan expects tax plan fall nyt interview,1
3557,police officer warns white cop looking reason kill black man image,0
3558,trump furious journalist question sexism stop disgusting way video,0
3559,chastened merkel face pressure embrace macron europe,1
3560,despite failed round u n syria talk viable peace effort france say,1
3561,liberal huffington post headline man bill clinton idiot bill intentionally trying put hillary behind bar,0
3562,trump want u israeli trade narrower u deficit,1
3563,seth meyers gop sh president obama successful iran prisoner swap video,0
3564,watch sean hannity humiliate nd night row ludicrous russia conspiracy,0
3565,mexico call trump wall plan outrageous visit,1
3566,u envoy say communication signal north korea amid nuclear crisis,1
3567,orrin hatch shuts liberal hack comparing neil gorsuch merrick garland total b video,0
3568,trump meet republican leadership party unity discussed,1
3569,trump say hurricane look good eye debt ceiling debate,1
3570,disgraceful senator john mccain swipe trump slam leadership ability,0
3571,radical ny attorney general cracking conservatism working make opposing left crime,0
3572,senate primary race pressure work obama court nominee,1
3573,trump son law obliterated jewish family defending trump anti semitic tweet,0
3574,epa chief climate denier normal people,0
3575,obama new improved fbi offer huge reward anyone help frame white cop black thug shooting,0
3576,watch bill maher hilariously explains trump ditched mcconnell ryan chuck nancy,0
3577,ryan say trump address joint session congress feb,1
3578,epic rick santelli call liberal panel election night never saw unhappy video,0
3579,ex president yr set shadow government gone length undermine successor video,0
3580,coughing clinton take nasty swipe matt lauer bitterly blame men loss,0
3581,spain pm say may use constitution block catalan independence,1
3582,militant kill five attack egypt sinai interior ministry,1
3583,trump tweeted stupidest thing said week twitter tore new one tweet,0
3584,exclusive u need improve oversight lab handling dangerous pathogen report,1
3585,brace uk election next year opposition labour leader corbyn say,1
3586,muslim preacher charged ranting spitting alluha akbar police officer face screamed woman street wearing tight jean muslim bystander cheer video,0
3587,malaysia asks interpol trace financier linked mdb scandal,1
3588,u state election official still dark russian hacking,1
3589,anti gun zealot katie couric hit million defamation lawsuit nd amendment group video,0
3590,germany watching trump iran decision great concern,1
3591,u government shutdown possible democrat act better mulvaney,1
3592,trump visit slovenia country wife melania birth,1
3593,house reauthorizes iran sanction bill set syria sanction,1
3594,video yep gun control bill said today people walking around gun,0
3595,breaking todd palin serious snowmobile accident,0
3596,republican senator predicts trump next big legislative push fail like trumpcare,0
3597,gorsuch told likely trump supreme court pick cnn,1
3598,republican pundit politician remain defiantly nevertrump,1
3599,chart reveals trump spending time office outrageous,0
3600,democrat question independence trump supreme court nominee,1
3601,al sharpton half brother registering thousand felon vote alabama controversial senate race video,0
3602,climate change denier beware doj want punish civil suit video,0
3603,texas daycare worker fired refusing call little girl two male parent boy,0
3604,watch anti gay pastor want kill get bad news throw massive temper tantrum,0
3605,trump call probe voter fraud spark backlash,1
3606,certain flight crew barred u entry trump order iata memo,1
3607,least six die colombia protest coca crop removal,1
3608,republican senator collins say vote trump,1
3609,watch fox friend host brian kilmeade immediately make whoopi regret telling read book,0
3610,rape deemed legal oklahoma substitute force intoxication law,0
3611,member trump team begin agency briefing white house,1
3612,turkish court keep opposition newspaper staff jail trial,1
3613,trump claimed beat obama election got ripped apart twitter tweet,0
3614,follow money mexican giveaway million flat screen tv poor raise question,0
3615,trump abe discus bilateral fta japan spokesman,1
3616,sanction tillerson may find russia talk uphill climb,1
3617,cuban brutally attack brave man waving u flag front communist parade video,0
3618,ex minister accuses former brazil president lula accepting bribe,1
3619,un physically remove independent medium nyc hq exposing institutional corruption,0
3620,watch president trump promised move u embassy jerusalem,0
3621,exclusive u expected impose fresh sanction iranian entity source,1
3622,newly found email fbi probe clinton server u source,1
3623,canada send peacekeeper mali near future official,1
3624,breaking news man laptop american airline flight honolulu subdued attempting break cockpit door video,0
3625,u congress give puerto rico short term medicaid help,1
3626,senate confirms heather wilson trump air force secretary,1
3627,st paul mn public school white privilege training asks teacher wear hood,0
3628,vatican prepared case barcelona style attack swiss guard chief,1
3629,breaking crooked sec state hillary knew taking million king mohammed vi corrupt morocco might hurt campaign took anyway video,0
3630,hillary clinton break silence think blame election loss detail,0
3631,romney potential u secretary state hail trump dinner,1
3632,nyc mayor deblasio say something changing america announces new communist manifesto agenda,0
3633,five north carolina sheriff deputy disciplined trump rally,1
3634,u pull human right panel trump executive order,1
3635,zimbabwe mugabe contact ousted vice president,1
3636,new group armed idiot show provide security bundy militia terrorist video,0
3637,mormon tabernacle choir singer quits singing trump would like singing hitler,0
3638,eastern libyan force say terrorist group probably responsible pipe explosion,1
3639,senator feinstein shock cnn anchor precise answer trump russia smear campaign video,0
3640,u n urge calm deadline nears asylum seeker quit controversial australian run camp,1
3641,watch female cab driver entering mandalay bay casino property record video appears capture gun fire one location,0
3642,took one tweet president trump billionaire open wallet fighter,0
3643,texas school official request new name go horribly wrong video,0
3644,cruz chair contentious u senate hearing radical islam,1
3645,nyt bombshell trump mcconnell speaking mcconnell questioning trump gop future,0
3646,pentagon budget request million support israel defense,1
3647,u justice dept seek scale back scope warrant anti trump site,1
3648,race u senate seat indiana shaken hill withdrawal,1
3649,lol crooked irrelevant hillary clinton go tour wait till see asking fan pay ticket,0
3650,u talk north korea freeing u citizen white house,1
3651,trump tap retired general kelly lead homeland security statement,1
3652,ruling make obama head spin fed judge say telling illegals show u paper discriminatory,0
3653,bilderberg meet next week chantilly virginia,0
3654,china seriously concerned north korean warning missile test nuclear war,1
3655,trump call tax avoidance smart american call unpatriotic poll,1
3656,seven miner killed one missing coal mine collapse turkey,1
3657,need nancy pelosi congress paul ryan obamatrade deal declassified made public agreed,0
3658,one image perfectly show difference trump obama image,0
3659,wauquiez tipped lead french opposition draw europe battle line,1
3660,justice dept reviewing supreme court immigration decision lynch,1
3661,boycott backfire ivanka trump clothing line report record sale,0
3662,factbox trump twitter december stock market federal regulation,1
3663,spicer confuses marijuana opioids vow fed go state legalized weed video,0
3664,joe scarborough eviscerated trump attorney twitter tax return tweet,0
3665,two republican senator seek add flexibility bipartisan health bill,1
3666,egypt attack victim pray mourn sinai mosque amid high security,1
3667,treasury mnuchin difficult cut tax top percent,1
3668,lebanese president hope hariri visit france end crisis,1
3669,ohio governor sign bill legalizing medical marijuana,1
3670,new american century era fraud,0
3671,senate panel back trump national security adviser pick,1
3672,video rev al sharpton botch name famous biblical figure yes reverend,0
3673,dan rather condemns trump reality show tactic syria rip medium calling act presidential,0
3674,former asst fbi director warns anti trump kabal something happen video,0
3675,senator corker back obamacare repeal reasonable transition statement,1
3676,oops email prove woman accused trump sexual assault phony tried get job trump campaign would require close,0
3677,former head chinese news agency expelled party graft,1
3678,former intelligence official say trump manipulated putin,1
3679,exact texas lawmaker voted hurricane relief begging help,0
3680,nuclear weapon matter life death north korea agency,1
3681,former democrat warns young american rioter manipulated big government force need regain political power video,0
3682,serial plagiarist victory dance white people dying trump save,0
3683,trey gowdy scorch hillary clinton opening statement benghazi hearing video,0
3684,trump give huge f k state hillary taking literal ego trip,0
3685,china say welcome effort ease tension korean peninsula,1
3686,north korean defector push diplomatic solution u congress,1
3687,tea party making comeback conservative reorganize mobilize fight back rent mob democrat hold congress accountable video,0
3688,china urge north korea stop persisting dangerous course,1
3689,nigerian police official defends unit brutality accusation,1
3690,breaking mexico president cancel visit trump defending u border lawbreaker wrongfully imprisoning u marine tahmooressi border violation big deal,0
3691,sorry british pm may say botched election,1
3692,france get serious sexual harassment weinstein scandal minister,1
3693,wake george soros drastically ramp effort destroy america,0
3694,goldman donovan withdraw deputy treasury secretary nomination source,1
3695,ha forgetting hillary world series,0
3696,conyers defiant democratic leader call resign,1
3697,pope francis called donald trump christmas speech,0
3698,exclusive trump focus counter extremism program solely islam source,1
3699,syrian iranian backed force advance border area near israel,1
3700,clinton disparages trump economic plan vow help worker,1
3701,u raise protection election system cyber attack,1
3702,yikes hillary still need help walking stage walk gingerly microphone video,0
3703,hillary lose get jail free card senior trump advisor trump ruled criminal probe hillary,0
3704,hypocrite conservative christian leader still support trump p ssy comment,0
3705,merkel state defeat weakened u coalition talk,1
3706,obama intends brief lobby trump policy white house,1
3707,vacationer chief asked grade first month office ridiculous,0
3708,wow alex jones release secretly recorded interview megyn kelly never done year never recorded another journalist knew fraud lie video,0
3709,season beating yr old shot mall brawl spill outside topless feminist destroys candy store worst blackfriday video,0
3710,sri lanka say keen early conclusion china trade deal,1
3711,ex president george w bush dip toe u trade debate,1
3712,white house postpones meeting decide participation paris climate pact,1
3713,teacher resignation letter heartbreaking reminder kid,0
3714,paul ryan trump go head head gop civil war brew,0
3715,russia pm new u sanction amount full scale trade war,1
3716,game discredited catalan referendum spanish official say,1
3717,defense secretary mattis see growth silicon valley defense unit,1
3718,man pulled glock portland protester armed five magazine ammo video,0
3719,wonderful world u saviour complex,0
3720,four time deported illegal alien gang member sexually assault yr old girl front yr old brother violently stab mother another woman,0
3721,ivanka threw father campaign bus surrogate video,0
3722,mi board education allow student choose gender bathroom locker room even new name parental consent,0
3723,horrifying list exactly say okay trump,0
3724,oregon take jaw dropping amount tax revenue legal marijuana sale,0
3725,report mueller hot trump trail built miniature justice department,0
3726,congressman bitter liberal stalling wisconsin count steal electoral vote trump video,0
3727,morning joe host hail john conyers icon show pajama video,0
3728,pakistani vote election seen test support ousted pm sharif,1
3729,trump name republican donor kelly craft ambassador canada official,1
3730,chelsea clinton criticizes president trump policy transgenders military forgot whose policy banned openly gay soldier serving military,0
3731,satellite call yield clue missing argentine submarine,1
3732,obama radical dhs chief vow protect muslim american speech dc mosque,0
3733,china urge closer cooperation sri lanka key project,1
3734,roofing company want arm customer ar video,0
3735,booking trump hotel plummet percent,0
3736,top house republican condemns reported u purchase iran heavy water,1
3737,north korea petition russia let worker stay despite sanction ifax,1
3738,trump wave texas flag texas handle anything video,0
3739,putin dismisses u hacking allegation campaign rhetoric,1
3740,state department resume briefing march six week hiatus,1
3741,obama new tax rule fight corruption help economy,1
3742,visualizing influx rohingya refugee,1
3743,oklahoma gun range refused service muslim man giving deserve,0
3744,china xi urge france help restart talk north korea,1
3745,clinton trump clash best u minority,1
3746,bill maher time hillary clinton becomes super villian gop created video,0
3747,russia hacked republican national committee chose release gop data,0
3748,dan rather shred wall street journal dodging duty call trump lie epic rant,0
3749,wow obama swan song illegal alien kid dumped u community october,0
3750,watch susan rice lie spying trump know nothing white house computer log say lying video,0
3751,senate democrat made huge face move russian hacking scandal,0
3752,iraq court rule region secede kurdish independence bid,1
3753,factbox former fbi director comey testimony conversation trump,1
3754,obama flood america illegal alien muslim refugee veteran va care dy maggot infested wound,0
3755,bos dead mafia life magistrate mobster say,1
3756,trump would freeze new federal regulation revive keystone speech,1
3757,trump dc hotel raised price made million month presidency,0
3758,cnn hold back completely make fun paul ryan rest america image,0
3759,democratic senator raise concern charter time warner cable tie,1
3760,f ck alec baldwin break rank go bat kathy griffin,0
3761,outrage refugee resettlement using united state dumping ground settle diplomatic dispute,0
3762,japan abe say delay tax hike unless big shock hit economy,1
3763,top house democrat say puerto rico bill prospect pretty good,1
3764,cnn cancel popular dr drew show tell viewer gravely concerned hillary health video,0
3765,trump offer national security adviser post michael flynn senior trump official,1
3766,fidel castro mock president obama blast meddling communist country affair,0
3767,u voter deliver mixed result gun control measure,1
3768,factbox trump meet tech leader google apple others source,1
3769,cia inspector hillary endangered life former judge hillary prime candidate prosecution,0
3770,u appeal court grant trump request climate regulation case,1
3771,lol marshawn lynch mommy come son defense trump call disrespecting u flag nfl game mexico nfl team trump,0
3772,governor texas unveils detailed plan overthrow federal government,0
3773,trump disbands business council ceo quit protest,1
3774,china say part hong kong rail station subject mainland law,1
3775,maine governor say expand medicaid despite vote,1
3776,reince priebus channel putin threatens ethic chief watch back video,0
3777,responsible gun owner try nd amendment child firework,0
3778,insane bundy supporter conservative ready lynch obama publicly video,0
3779,shrinking u corporate tax base presidential candidate differ sharply,1
3780,trump put survey medium happened hilarious cry rigged,0
3781,elizabeth warren issue scathing rebuke republican incompetence scotus video,0
3782,expert shut every claim trump racist video,0
3783,scuffle flare albania pick interim prosecutor,1
3784,oops trump hating dem senator caught huge lie claimed never met spoke russian ambassador forgot time dinner home,0
3785,iraq opposed u recognition jerusalem israeli capital,1
3786,bigot christian make hilariously awful anti trans music video boycott target video,0
3787,israeli leader argentina lauds effort solve jewish center bombing,1
3788,exclusive majority american want congress move healthcare reform reuters ipsos poll,1
3789,bernie sander devastates trump twitter hypocrisy treasury pick tweet,0
3790,trump twitter oct tom marino greek prime minister fake news,1
3791,god gay snl destroys religious freedom law hilarious mock film promo video,0
3792,bernie sander mission,0
3793,gop senator lash kellyanne conway trumpcare lie epic video,0
3794,michigan republican making gay sex felony protect animal reason,0
3795,desperate trump considers dumping spicer fox news host,0
3796,aftertrumpimplodes hashtag hilariously imago happen post trump world,0
3797,anti trump protester x rated comment anger msnbc anchor grow hell,0
3798,carlos santana praise president obama say trump something saw zoo,0
3799,trump talk u automaker push new american plant,1
3800,senate race alabama expose republican rift,1
3801,democrat caught paying halfway house patient vote hillary video,0
3802,unreal group six year old thug kid curse attack subway rider video,0
3803,flake retirement could upend senate race arizona,1
3804,warning worry stock market go crazy election,0
3805,uzbekistan drop use student teacher nurse cotton picker pm,1
3806,nothing big mac donald trump jr caught latest russiamania ragbag,0
3807,aid agency say yemen blockade remains egeland call collective punishment,1
3808,catalan separatist lose majority tight election poll,1
3809,epa abandon change u biofuel program lawmaker pressure,1
3810,dnc spend million coronate crooked hillary say nobody business money coming,0
3811,nyc police brutally arrest postal worker nearly hitting truck video,0
3812,breaking major action taking place trump tower activist project message demonstrate image,0
3813,seeking regain ground trump call clinton corrupt liar,1
3814,trump ex adviser flynn seek immunity russia probe,1
3815,u house democratic leader pelosi say conyers resign,1
3816,turkey foreign ministry suspended percent diplomat post coup probe minister,1
3817,royal jordanian get u instruction lifting travel ban,1
3818,second group refugee leave australian camp u resettlement,1
3819,mnangagwa told mugabe safe zimbabwe state medium,1
3820,barcelona balance security freedom deadly attack,1
3821,obama warns crackdown terrorism u would violate iran deal,0
3822,democrat something amazing help end world biggest evil,0
3823,got spiced sean spicer shuts reporter question turn rude insult video,0
3824,putin shrug trump nuclear plan say democrat sore loser,1
3825,disturbing truth un decides muslim refugee new neighbor video,0
3826,trump promise fix black people problem get spectactularly owned twitter,0
3827,u pressed disclose secret court order yahoo email search,1
3828,navy set honor major civil right icon right hate,0
3829,false narrative exposed castile armed robbery suspect video surface girlfriend exactly mother year day death,0
3830,blocked protester block ice van removing illegal felon possible deportation video,0
3831,syria declares victory islamic state,1
3832,lol ivanka trump female security detail japan leftist rag washington post call kind sexist,0
3833,russian submarine fire cruise missile islamic state target syria deir al zor ria,1
3834,philippine duterte keep open pit mining ban policy clash,1
3835,trump considering rep hensarling treasury secretary wsj,1
3836,trump fall flat face israel know middle east video,0
3837,eu juncker say assumes end deal brexit,1
3838,watch white nationalist get punched live television incredibly racist remark,0
3839,president make surprise appearance super bowl joke video,0
3840,russian islamic state fighter sentenced hang iraq,1
3841,cnn jake tapper denies mass terror attack happened america senator credit secret sauce video,0
3842,newt gingrich nail set comey created mueller video,0
3843,north korea say launched hwasong rocket counter south korea u drill kcna,1
3844,qatar airway cancel flight northern iraq website,1
3845,name revealed top donor popular actress behind disgusting leftist latino tv ad depicting white man running minority kid truck,0
3846,saudi cleric detained apparent bid silence dissent,1
3847,trump push drugmakers lower price u production,1
